carat;cut;color;clarity;price
0.77;2;5;4;2911
0.73;2;6;4;2912
0.7;2;6;4;2912
0.73;2;6;4;2912
0.8;5;6;3;2912
1;1;3;2;2912
1;1;2;3;2912
1;1;3;2;2912
0.7;3;7;4;2913
0.71;5;7;3;2913
0.71;5;4;2;2913
0.71;5;7;3;2913
0.71;3;7;3;2913
0.71;4;7;3;2913
0.71;5;7;3;2913
0.91;5;2;2;2913
0.83;5;6;3;2913
0.85;4;4;2;2913
0.8;3;5;3;2914
0.73;4;6;3;2914
0.83;3;2;4;2915
0.77;3;4;3;2915
0.8;3;4;2;2915
0.71;4;5;4;2915
0.73;3;3;5;2916
0.93;4;2;3;2917
0.74;5;5;5;2917
0.7;4;6;4;2917
0.71;4;5;4;2917
0.71;3;5;4;2918
0.8;3;3;4;2918
0.71;4;3;7;2918
0.72;4;2;4;2918
0.83;3;7;2;2918
0.72;3;4;5;2919
0.8;3;3;3;2919
0.73;5;4;6;2919
0.7;2;5;5;2919
0.73;4;3;5;2919
0.73;4;4;6;2919
0.71;5;6;5;2920
0.72;4;5;3;2920
0.71;5;5;5;2920
0.71;4;5;5;2920
0.74;3;3;6;2921
0.71;3;6;4;2921
0.71;3;6;4;2921
0.71;3;7;3;2921
0.65;4;5;6;2921
0.9;1;2;4;2921
0.71;3;6;4;2922
0.71;3;6;4;2922
0.68;3;5;5;2922
0.53;4;5;7;2922
0.77;4;7;2;2922
0.72;3;6;4;2923
0.72;3;6;4;2923
0.7;3;6;3;2923
0.75;3;6;3;2923
0.75;3;6;3;2923
0.87;4;3;3;2923
0.71;4;6;5;2923
0.77;4;7;2;2923
0.78;4;5;3;2923
0.75;2;6;3;2923
0.9;5;2;4;2923
0.7;4;2;5;2924
0.8;3;7;3;2925
0.7;3;5;5;2925
0.51;3;6;8;2925
0.71;4;2;8;2925
1.02;4;2;1;2925
1.2;5;2;1;2925
0.81;2;7;2;2926
0.81;5;5;3;2926
0.81;5;5;3;2926
0.77;3;3;5;2927
0.8;4;2;3;2927
0.9;5;3;2;2927
0.7;3;5;4;2928
0.7;3;7;4;2928
0.74;3;6;3;2929
0.8;3;4;4;2929
0.7;4;4;4;2929
0.7;4;6;3;2929
0.71;3;6;4;2930
0.7;5;6;5;2930
0.7;4;6;5;2930
0.71;4;5;4;2930
0.71;4;4;5;2930
0.71;4;4;5;2930
0.9;3;6;2;2930
0.9;1;6;2;2930
0.71;4;4;7;2930
0.7;3;4;6;2931
0.72;3;5;4;2931
0.72;4;5;4;2931
0.7;5;4;7;2932
0.7;5;5;6;2932
0.7;3;5;6;2932
0.72;3;4;6;2933
0.59;3;7;6;2933
0.73;5;5;4;2933
0.75;4;5;4;2933
0.75;2;7;2;2933
0.9;2;3;2;2934
0.71;4;7;2;2934
0.91;5;3;3;2935
1.17;1;2;1;2935
0.8;5;3;5;2935
0.7;3;4;6;2936
0.81;3;3;3;2936
0.74;4;5;4;2936
0.7;4;7;2;2936
0.82;4;6;2;2937
0.76;5;6;3;2937
0.76;5;4;5;2937
0.95;5;4;2;2937
0.71;3;3;7;2938
0.71;3;3;7;2938
0.81;4;6;2;2938
0.73;3;5;4;2939
0.73;3;4;5;2939
0.83;3;5;2;2939
0.77;5;7;3;2939
0.8;4;6;2;2939
0.73;4;5;4;2939
0.72;4;6;2;2939
0.75;4;4;4;2939
0.8;5;6;2;2939
0.81;4;2;4;2939
0.82;5;3;4;2939
0.7;2;5;6;2940
1.24;3;1;1;2940
0.7;3;5;6;2940
0.7;4;5;5;2940
0.75;1;6;4;2940
1;2;3;1;2940
0.75;4;6;4;2940
0.7;4;6;4;2940
0.79;3;6;2;2941
0.8;2;5;3;2941
0.81;3;5;2;2942
0.71;5;5;5;2942
1.03;1;4;2;2942
0.7;4;5;4;2942
0.76;5;7;3;2942
1.01;1;4;2;2942
0.73;4;7;3;2943
0.72;4;5;4;2943
0.74;3;3;6;2944
0.79;4;4;3;2944
0.57;3;7;7;2945
0.79;3;3;4;2945
0.78;3;7;3;2945
0.85;2;4;3;2945
0.71;3;6;5;2946
0.71;3;6;5;2946
0.72;4;3;7;2946
0.72;4;3;7;2946
0.77;4;2;3;2946
0.79;4;6;3;2946
0.78;3;3;5;2947
0.76;4;6;5;2947
0.92;4;3;2;2947
0.73;5;7;4;2947
0.7;4;3;7;2947
0.7;4;3;7;2947
0.74;4;2;5;2947
0.74;4;2;5;2947
0.73;4;7;3;2947
0.82;2;3;4;2947
0.9;5;2;3;2947
0.73;4;4;5;2948
0.7;4;6;3;2948
0.9;5;2;2;2948
0.9;1;2;2;2948
0.9;5;2;2;2948
0.9;4;2;2;2948
1;1;6;2;2948
0.72;3;6;4;2949
0.76;4;6;3;2949
0.77;4;7;3;2949
0.72;4;3;5;2949
0.99;1;1;3;2949
0.81;3;2;5;2950
0.71;4;4;5;2950
0.71;5;7;4;2950
0.54;4;5;7;2951
0.72;3;7;5;2951
0.81;4;3;3;2951
0.73;4;5;3;2951
0.72;4;6;3;2951
0.7;3;6;4;2952
0.7;3;6;4;2952
0.7;3;6;4;2952
0.7;3;6;5;2952
0.72;4;4;4;2952
0.72;4;4;4;2952
0.7;4;6;4;2952
0.7;4;6;4;2952
0.7;4;6;4;2952
0.74;4;2;8;2952
0.7;2;6;5;2952
0.8;3;3;4;2953
0.79;5;5;4;2953
0.75;2;5;5;2953
0.71;3;6;4;2954
0.72;4;7;3;2954
0.72;5;6;4;2954
0.72;5;7;3;2954
0.75;4;7;3;2954
0.82;3;7;3;2954
0.76;4;4;4;2954
0.89;5;2;5;2955
0.7;3;5;4;2956
0.74;3;3;5;2956
0.74;3;3;5;2956
0.95;2;2;2;2956
0.91;3;1;3;2956
0.7;4;5;4;2956
0.71;2;5;6;2956
0.7;5;7;5;2956
0.72;4;5;4;2956
0.72;4;5;4;2956
0.72;4;3;7;2958
0.79;4;2;5;2958
0.72;2;4;5;2958
0.98;1;5;2;2958
0.56;3;7;7;2959
0.7;3;5;5;2959
0.79;5;4;4;2959
0.82;4;2;3;2959
0.74;1;4;6;2959
0.71;3;3;6;2960
0.7;3;7;4;2960
0.7;2;7;4;2960
0.7;4;7;4;2960
0.76;4;5;4;2960
0.72;4;4;4;2960
0.64;4;4;8;2960
0.71;2;5;6;2960
0.74;4;4;5;2960
0.77;3;3;5;2961
0.74;4;3;6;2961
0.72;5;6;5;2961
0.73;5;5;5;2961
0.73;5;5;5;2961
0.63;4;5;6;2961
0.72;4;3;5;2961
0.76;4;6;3;2961
0.71;5;5;5;2961
0.75;5;3;5;2961
0.96;5;6;2;2961
0.63;4;7;6;2962
0.72;4;6;4;2962
0.71;4;4;5;2962
0.82;5;5;3;2962
0.71;4;6;5;2963
0.91;3;6;2;2963
0.71;3;6;4;2964
0.71;3;6;3;2964
0.71;3;7;3;2964
0.7;2;6;5;2964
0.7;1;6;5;2964
0.75;4;6;3;2964
0.9;1;5;2;2964
0.9;2;5;2;2964
0.9;1;1;5;2964
0.9;5;1;5;2964
1;1;4;3;2964
1.5;1;3;1;2964
1.05;5;6;1;2964
0.9;1;1;5;2964
0.71;4;2;5;2965
0.71;4;2;5;2965
0.71;4;2;5;2965
0.71;4;2;5;2965
0.7;4;4;3;2965
0.7;4;4;3;2965
0.73;3;4;4;2966
0.85;3;6;2;2966
0.7;4;2;7;2966
0.75;4;5;3;2966
0.82;4;5;2;2966
0.7;3;6;5;2967
0.7;3;6;5;2967
0.86;3;4;2;2967
0.79;4;3;4;2967
0.31;5;6;2;558
0.31;5;6;2;558
0.31;4;4;2;558
0.3;3;3;6;559
0.31;3;4;4;559
0.31;3;4;4;559
0.31;3;4;4;559
0.24;4;4;7;559
0.24;4;4;7;559
0.24;4;4;7;559
0.24;4;4;7;559
0.24;4;4;7;559
0.32;4;6;3;559
0.32;4;6;3;559
0.24;4;4;8;559
0.24;4;4;8;559
0.24;4;4;8;559
0.24;4;4;8;559
0.24;4;4;8;559
0.32;4;4;5;559
0.32;4;4;5;559
0.25;3;6;6;560
0.25;3;6;7;560
0.25;3;5;8;560
0.27;3;5;8;560
0.32;4;4;4;560
0.36;4;5;3;560
0.41;4;2;3;561
0.32;5;3;5;561
0.32;4;3;5;561
0.75;3;6;3;2968
0.92;5;3;3;2968
1.13;1;3;1;2968
0.71;5;7;4;2968
1.06;5;2;2;2968
0.9;4;4;2;2968
0.8;4;4;4;2969
0.52;5;6;6;2970
0.72;3;4;5;2970
0.7;2;5;5;2970
0.78;5;6;4;2970
0.78;4;3;4;2970
1.04;2;2;2;2970
0.91;1;5;3;2971
0.81;3;6;3;2972
0.76;4;4;5;2972
0.7;4;4;5;2972
0.9;3;3;2;2972
0.81;5;3;5;2972
0.9;3;1;2;2973
0.75;4;4;5;2973
0.77;4;7;2;2973
0.7;4;6;5;2973
0.81;3;6;3;2973
0.7;2;6;5;2973
0.82;4;5;3;2974
0.57;4;5;8;2974
0.9;2;3;3;2974
1;1;7;2;2974
0.71;4;4;4;2974
0.7;3;5;5;2975
0.7;5;5;6;2975
0.82;3;6;2;2975
0.8;4;5;3;2975
0.83;5;4;3;2975
0.83;4;3;4;2975
0.77;5;6;3;2975
0.79;4;5;3;2976
0.72;4;6;3;2976
0.91;4;2;2;2976
0.71;3;4;6;2977
0.81;4;5;3;2977
0.76;5;7;4;2977
0.54;4;5;7;2977
0.71;4;4;6;2978
0.7;4;6;5;2978
0.8;4;6;2;2978
0.76;4;6;2;2978
0.72;4;3;7;2979
0.7;4;6;4;2979
0.86;5;5;2;2980
0.7;4;6;4;2980
0.7;2;7;3;2980
0.64;2;5;8;2980
0.7;4;6;4;2981
0.91;5;2;2;2981
0.91;4;2;2;2981
0.9;2;6;2;2982
0.71;4;4;7;2982
0.9;1;6;2;2982
0.71;4;6;4;2982
0.71;3;4;5;2982
0.71;5;6;4;2982
0.74;4;6;4;2984
0.9;3;1;4;2984
1;5;4;1;2984
0.7;3;7;4;2985
0.75;4;6;3;2985
0.82;5;3;5;2985
0.77;3;4;5;2986
0.8;4;2;5;2986
0.82;4;2;5;2986
0.84;4;4;2;2986
0.7;4;4;5;2987
0.74;4;7;3;2987
0.77;5;6;3;2988
0.6;3;5;8;2988
1.03;3;4;1;2988
0.76;4;2;8;2988
0.72;4;5;4;2989
0.83;5;7;3;2990
0.76;3;4;4;2990
0.72;3;6;4;2990
0.57;2;6;7;2990
0.75;4;4;4;2991
0.7;4;7;4;2991
0.7;3;6;4;2992
0.75;4;3;6;2992
1.06;1;1;2;2992
0.69;3;5;6;2993
0.87;3;3;2;2993
0.75;3;6;3;2993
0.7;4;4;6;2993
0.7;4;5;5;2993
0.75;4;6;3;2993
0.72;4;7;3;2993
1.01;1;4;3;2993
0.71;3;5;4;2994
0.71;3;4;5;2994
0.81;3;4;4;2994
1.24;5;1;1;2994
0.81;5;4;4;2994
0.81;5;7;2;2994
0.73;4;7;3;2995
0.7;4;4;5;2995
0.91;1;5;2;2996
0.88;3;2;5;2996
0.77;4;7;3;2996
0.74;4;2;4;2997
0.72;4;3;3;2997
0.7;4;7;4;2998
0.72;4;3;5;2998
0.7;4;5;5;2998
1.01;1;1;6;2998
0.85;1;4;5;2998
0.7;3;7;4;2999
0.73;3;4;5;2999
1.02;1;3;1;2999
0.87;5;5;2;2999
0.71;4;5;3;2999
0.7;5;4;6;2999
0.74;5;6;5;2999
0.74;5;6;5;2999
0.7;5;4;6;2999
0.77;4;6;3;3000
0.93;2;1;4;3000
0.9;5;2;2;3001
0.9;3;2;2;3001
0.9;4;2;2;3001
0.72;3;7;3;3001
0.7;5;7;5;3001
0.7;2;7;5;3001
0.7;3;7;5;3001
0.6;4;4;7;3001
0.75;3;3;6;3002
0.83;3;6;3;3002
0.77;3;6;2;3002
0.71;5;7;4;3002
0.89;2;3;2;3002
0.72;2;5;5;3002
0.72;4;4;6;3002
0.8;5;4;4;3002
0.73;1;5;5;3002
0.76;4;6;3;3003
1.01;1;7;2;3003
0.65;5;7;6;3003
0.81;5;5;3;3004
0.81;4;5;3;3004
0.7;4;3;5;3004
0.61;4;6;5;3004
0.78;4;4;3;3004
0.72;4;5;3;3004
0.92;5;7;2;3004
0.75;3;6;3;3005
0.55;4;5;7;3005
0.8;3;3;3;3005
0.72;4;2;5;3005
0.73;4;3;7;3005
0.91;3;2;2;3006
0.91;3;4;2;3006
0.71;5;6;5;3006
0.71;3;6;5;3006
0.55;5;7;7;3006
0.71;4;2;6;3007
0.71;4;2;6;3007
0.7;5;6;6;3007
0.71;4;4;3;3007
0.71;4;4;3;3007
0.71;4;4;3;3007
0.71;4;4;3;3007
0.71;4;4;3;3007
0.76;4;7;3;3007
0.91;3;5;3;3007
0.7;3;7;5;3008
0.61;4;4;7;3008
0.7;4;5;4;3008
0.82;5;3;5;3008
0.71;3;6;5;3009
0.71;3;6;5;3009
0.71;3;6;5;3009
0.74;3;6;3;3009
0.83;4;5;3;3010
0.83;3;5;3;3010
0.8;4;2;5;3010
0.8;4;7;3;3011
0.73;3;4;5;3011
1;3;4;1;3011
1.2;1;1;1;3011
1.2;1;2;1;3011
1.2;1;2;1;3011
0.61;4;6;6;3011
0.7;4;5;4;3011
0.7;4;5;4;3011
0.7;4;5;4;3011
0.7;4;5;4;3011
0.77;4;7;2;3011
0.75;4;3;3;3011
0.75;4;3;3;3011
1;1;6;2;3011
0.78;3;4;4;3012
0.82;4;6;2;3012
0.72;4;4;4;3012
0.72;4;6;3;3012
0.72;4;6;3;3012
0.8;3;5;3;3013
0.75;5;5;4;3013
0.71;3;5;5;3013
0.71;4;5;5;3013
0.81;4;6;2;3013
0.81;4;6;2;3013
0.9;5;7;3;3013
0.78;4;6;3;3014
0.71;4;3;7;3014
0.73;3;7;3;3014
1.01;5;4;1;3014
0.9;2;4;2;3014
0.84;3;4;2;3015
0.91;3;6;2;3015
0.78;4;3;6;3015
0.81;4;6;2;3015
0.72;3;7;4;3016
0.7;5;6;5;3016
0.7;4;6;5;3016
0.9;2;5;2;3016
0.76;4;3;4;3016
0.96;5;6;2;3016
0.9;4;3;2;3016
0.7;3;4;5;3017
0.71;3;5;5;3017
1.12;5;4;1;3017
0.7;4;4;5;3017
0.5;2;7;6;3017
1.12;3;4;1;3017
0.7;2;5;7;3018
1.03;3;4;1;3018
0.7;5;5;6;3018
0.71;4;5;6;3018
0.72;4;3;4;3018
0.7;2;6;5;3018
1.02;3;5;2;3018
0.77;5;5;4;3018
0.7;5;5;6;3018
0.93;5;4;2;3019
0.78;5;7;3;3019
0.71;4;7;4;3020
0.73;3;5;3;3023
0.65;4;6;6;3023
0.85;4;4;3;3023
0.9;2;3;2;3024
0.9;2;3;2;3024
0.75;5;6;4;3024
0.9;3;1;4;3024
0.9;2;1;4;3024
0.72;5;6;4;3024
0.9;1;3;3;3024
0.72;5;6;4;3024
0.75;2;7;3;3024
0.75;5;6;3;3024
0.72;3;4;5;3024
0.75;5;7;3;3024
0.65;3;7;6;3025
0.7;3;4;4;3026
0.59;4;6;6;3026
0.71;4;6;4;3026
0.83;4;3;4;3027
1.02;1;1;3;3027
1;1;4;2;3027
1.02;5;4;2;3027
0.77;2;3;6;3027
0.7;3;5;6;3028
0.8;4;3;4;3030
0.74;4;3;5;3030
0.77;1;5;5;3031
0.72;5;4;5;3032
1.01;2;6;1;3032
1.01;3;3;2;3032
0.55;4;5;7;3032
0.71;3;7;4;3033
0.73;4;4;5;3033
0.76;4;6;3;3033
0.52;4;6;8;3033
0.7;2;7;4;3033
0.7;3;7;4;3033
0.7;2;7;4;3033
0.92;1;2;4;3033
0.91;5;3;3;3033
0.91;4;2;2;3034
0.91;2;2;2;3034
0.7;4;4;5;3034
0.72;3;6;4;3035
0.71;4;6;4;3035
0.72;4;4;5;3035
0.78;4;7;3;3035
0.71;4;7;3;3035
0.8;3;3;6;3036
0.74;4;6;4;3036
0.74;5;7;3;3036
0.61;4;7;6;3036
0.78;4;5;3;3036
0.7;3;4;7;3037
0.32;2;6;3;561
0.32;5;4;4;561
0.4;2;3;2;561
0.32;5;4;4;561
0.32;4;4;4;561
0.32;5;4;4;561
0.32;5;2;6;561
0.32;3;4;4;561
0.32;2;4;4;561
0.32;2;3;5;561
0.32;4;4;4;561
0.32;4;4;4;561
0.32;4;4;4;561
0.32;5;3;5;561
0.32;3;3;5;561
0.32;5;4;4;561
0.32;2;4;4;561
0.32;3;3;5;561
0.32;4;4;4;561
0.32;3;3;5;561
0.32;5;3;5;561
0.32;3;6;3;561
0.32;4;4;4;561
0.32;5;4;4;561
0.32;2;6;3;561
0.32;3;4;4;561
0.32;5;4;4;561
0.32;4;4;4;561
0.32;4;3;5;561
0.32;4;3;5;561
0.72;4;6;3;3037
0.76;4;3;4;3038
0.7;4;3;4;3038
0.73;4;6;3;3038
0.7;3;4;6;3039
0.7;1;5;5;3039
0.77;3;7;3;3040
0.92;5;2;2;3040
0.73;4;4;5;3041
0.71;4;5;5;3041
0.71;4;5;5;3041
0.81;2;2;5;3042
0.71;4;4;6;3042
0.72;3;4;6;3043
0.81;5;5;3;3043
0.81;4;2;3;3043
0.77;3;5;3;3044
0.83;4;4;3;3044
0.71;3;5;5;3045
0.71;3;5;5;3045
0.78;3;5;3;3045
0.71;3;7;4;3045
0.72;5;7;4;3045
1.14;4;1;3;3045
0.75;4;6;3;3045
0.75;3;7;3;3046
0.7;2;4;6;3046
0.79;3;5;3;3047
0.73;1;7;5;3047
0.91;5;4;2;3047
0.91;5;4;2;3047
0.93;4;2;2;3047
0.82;3;5;3;3048
0.75;3;7;3;3048
0.72;5;3;8;3048
0.72;4;4;3;3048
0.72;2;6;5;3048
0.72;3;6;5;3048
0.9;4;1;5;3048
0.72;5;7;3;3048
0.72;5;7;3;3048
0.75;4;6;3;3049
0.66;4;7;6;3049
0.83;4;6;2;3049
0.62;3;7;6;3050
0.8;3;6;3;3050
0.76;4;3;3;3050
0.76;4;3;3;3050
0.82;2;6;2;3050
0.81;4;6;2;3050
1.02;2;6;1;3051
0.66;3;4;8;3051
0.7;3;7;4;3052
0.77;4;5;4;3052
0.7;3;4;6;3052
1.03;1;4;3;3052
0.7;3;7;4;3053
0.71;3;6;4;3053
0.7;3;5;5;3053
0.71;4;6;4;3053
0.81;4;5;2;3053
0.78;4;6;2;3053
0.75;4;6;3;3053
0.79;3;6;3;3053
0.79;5;4;5;3053
0.79;5;4;5;3053
0.79;4;6;3;3053
0.7;3;7;5;3054
1.01;5;3;2;3054
1.01;5;2;2;3054
1.01;1;2;2;3054
1.01;1;2;2;3054
0.78;3;6;3;3055
0.65;3;7;6;3056
0.61;4;6;6;3056
0.78;4;4;3;3056
0.76;4;6;3;3056
0.9;3;2;2;3057
0.92;3;7;2;3057
0.57;4;5;7;3057
0.76;2;5;5;3057
0.9;2;2;2;3057
0.82;1;3;3;3057
0.91;2;5;2;3058
0.79;5;7;3;3058
0.91;5;1;4;3058
0.72;3;5;5;3059
0.81;3;6;2;3059
0.71;3;6;5;3059
1.03;3;4;1;3060
0.9;2;4;2;3060
0.74;3;3;7;3061
0.7;3;6;5;3061
0.71;3;6;5;3061
0.9;3;1;3;3061
0.71;4;4;3;3061
0.91;2;2;2;3061
0.71;1;4;7;3062
0.7;5;5;6;3062
0.72;4;7;3;3062
0.9;1;5;2;3062
0.71;5;6;4;3062
0.71;5;6;4;3062
0.93;5;1;5;3062
0.7;3;6;5;3063
0.7;3;6;5;3063
0.7;2;6;5;3063
0.71;3;6;5;3064
0.76;5;6;4;3064
0.7;4;5;4;3064
0.7;4;5;4;3064
0.8;4;5;2;3064
0.72;3;6;4;3065
0.7;4;4;5;3065
0.65;4;3;8;3065
0.85;3;7;2;3066
0.77;4;2;5;3066
0.71;4;5;5;3066
0.71;4;5;5;3066
0.8;4;5;2;3066
0.8;4;5;2;3066
0.73;3;6;4;3066
0.9;2;4;2;3067
0.78;4;6;3;3067
0.7;3;6;5;3068
0.7;4;6;4;3068
0.85;3;2;4;3070
0.8;3;4;3;3070
0.8;3;6;2;3070
0.92;2;1;2;3070
0.8;3;4;3;3071
0.82;4;2;5;3071
0.71;2;4;7;3072
0.7;3;4;7;3073
0.79;3;5;3;3073
0.7;4;4;7;3073
0.75;4;4;4;3073
0.71;4;6;4;3073
0.62;5;6;7;3073
1.03;5;4;1;3073
0.7;2;7;4;3073
0.78;3;4;4;3074
0.9;1;2;6;3074
0.77;4;3;5;3074
0.9;2;4;3;3074
0.72;3;7;4;3075
0.72;3;7;4;3075
0.71;3;5;2;3075
0.7;3;7;3;3075
0.72;4;3;7;3075
0.76;4;2;4;3075
0.76;4;7;3;3075
0.79;4;6;3;3075
0.79;3;6;3;3077
0.79;3;6;3;3077
0.73;4;6;4;3077
0.71;1;7;4;3077
0.71;5;7;4;3077
0.75;2;7;3;3078
0.72;5;6;4;3078
0.83;5;7;2;3078
0.76;4;6;4;3079
0.94;2;2;2;3079
0.91;1;7;2;3079
1;3;6;1;3080
1;4;3;1;3080
1;1;1;5;3080
1;5;3;2;3080
1;5;3;2;3080
0.82;5;5;3;3080
0.71;4;3;4;3080
0.71;4;3;4;3080
0.79;3;7;2;3081
0.75;4;5;4;3081
0.79;4;5;3;3081
0.71;4;6;5;3081
0.8;3;5;3;3082
0.91;3;3;3;3082
0.6;4;6;7;3082
0.6;4;6;7;3082
0.7;2;7;4;3082
0.91;3;1;5;3082
0.71;5;5;5;3082
0.86;5;3;4;3082
0.8;4;5;3;3082
0.8;5;5;3;3082
0.8;5;7;2;3082
0.92;5;5;2;3083
0.72;3;5;5;3083
1.01;5;3;2;3083
0.71;3;7;4;3084
0.72;3;6;2;3084
0.81;5;2;6;3084
0.53;4;6;7;3084
0.61;4;6;7;3084
0.85;4;4;3;3084
0.75;2;6;4;3084
0.9;2;6;2;3084
0.9;3;6;2;3084
0.9;5;6;2;3084
0.9;5;6;2;3084
0.9;1;6;2;3084
0.9;1;6;2;3084
0.9;5;6;2;3084
0.81;4;3;4;3084
0.81;5;4;4;3084
0.9;3;6;2;3084
1.02;1;2;2;3084
0.72;4;5;5;3084
0.75;3;7;3;3085
0.84;5;6;2;3086
0.75;4;6;5;3086
0.7;2;7;4;3087
0.7;2;7;4;3087
0.91;3;3;3;3087
0.7;2;7;4;3087
0.76;4;6;3;3087
0.74;4;7;4;3087
1.01;2;1;2;3088
1.01;3;1;2;3088
0.79;5;5;4;3089
0.77;4;3;3;3089
0.73;4;4;3;3089
0.73;4;4;3;3089
0.73;4;4;3;3089
0.73;4;4;3;3089
0.73;4;4;3;3089
0.73;4;4;3;3089
0.71;4;7;5;3090
0.58;4;5;7;3090
0.87;4;5;2;3090
0.71;5;7;5;3090
0.72;4;6;4;3091
0.92;5;1;4;3091
1.2;5;4;1;3091
0.8;5;6;3;3091
0.98;3;3;2;3091
0.7;3;7;4;3092
0.7;4;7;4;3092
0.7;4;7;4;3092
0.8;3;5;3;3093
0.7;4;6;4;3093
0.7;4;7;5;3093
0.72;4;6;6;3093
0.71;4;4;6;3095
0.7;3;6;5;3095
0.81;3;4;3;3095
0.94;5;5;2;3095
0.9;5;3;3;3095
0.71;3;7;4;3096
0.71;3;7;4;3096
0.77;2;3;7;3096
0.91;5;5;2;3096
0.81;4;2;3;3097
0.81;5;5;3;3097
0.52;4;6;7;3097
0.53;4;7;7;3097
1.29;2;2;1;3098
0.9;3;2;2;3099
0.72;4;7;4;3099
0.94;5;4;2;3099
0.93;4;2;2;3101
0.74;4;5;6;3101
0.81;4;6;2;3101
0.71;5;6;4;3101
0.72;3;7;3;3102
0.9;3;1;5;3102
0.72;4;4;5;3102
0.9;4;1;3;3102
0.83;4;6;2;3103
0.66;4;7;6;3103
0.71;4;6;4;3103
0.78;5;7;3;3103
0.81;3;3;5;3104
0.71;3;5;7;3104
0.9;1;4;2;3104
0.9;1;4;2;3104
0.9;4;2;2;3104
0.7;5;5;6;3105
0.78;4;2;5;3105
0.78;4;2;5;3105
0.9;3;3;2;3105
0.9;5;3;2;3105
0.9;3;3;2;3105
1.52;2;6;1;3105
1.52;2;6;1;3105
0.9;4;1;4;3105
0.9;1;3;2;3105
0.75;5;7;3;3105
0.7;5;4;7;3105
0.9;3;3;2;3105
0.72;4;5;5;3105
0.9;5;3;2;3105
0.9;2;3;2;3105
0.72;5;5;6;3105
0.79;4;6;3;3107
0.79;2;6;3;3107
0.7;3;6;5;3107
0.7;4;6;5;3107
0.7;2;7;5;3107
0.32;2;6;3;561
0.32;4;2;6;561
0.32;4;3;5;561
0.32;5;4;4;561
0.32;5;3;5;561
0.32;5;4;4;561
0.32;4;2;6;561
0.32;3;6;3;561
0.32;4;4;4;561
0.32;3;4;4;561
0.32;2;6;3;561
0.32;3;3;5;561
0.32;5;4;4;561
0.32;5;4;4;561
0.32;3;6;3;561
0.32;5;4;4;561
0.32;3;3;5;561
0.32;3;6;3;561
0.32;5;3;5;561
0.32;4;4;4;561
0.32;3;6;4;561
0.32;3;3;5;561
0.32;5;6;3;561
0.32;5;4;4;561
0.32;5;2;6;561
0.32;5;3;5;561
0.32;5;4;4;561
0.32;4;6;3;561
0.32;5;4;4;561
0.32;5;6;3;561
0.76;5;6;4;3107
0.9;2;2;4;3107
0.9;3;4;2;3107
0.76;5;6;4;3107
0.81;5;3;5;3107
0.77;4;5;3;3108
0.74;5;6;4;3108
0.75;5;6;4;3108
0.7;3;6;5;3109
0.7;5;5;7;3109
0.81;4;6;3;3109
1.01;2;3;1;3110
0.76;3;6;4;3111
1.01;2;3;2;3111
0.8;4;3;5;3111
0.68;3;5;6;3112
0.91;3;1;4;3112
0.79;5;7;3;3112
0.71;3;6;5;3112
0.71;3;3;8;3112
0.71;4;6;4;3112
0.71;3;4;6;3113
0.78;3;4;4;3113
0.82;4;2;5;3113
0.9;2;3;2;3114
0.9;3;4;2;3114
0.76;4;4;4;3114
0.77;4;4;4;3114
0.9;2;3;2;3114
0.93;4;4;2;3114
0.86;3;3;3;3115
0.7;2;6;4;3115
0.9;2;3;2;3115
0.84;5;5;3;3115
0.8;2;5;5;3116
0.9;2;5;2;3116
0.9;2;5;2;3116
0.71;4;5;4;3116
0.92;1;5;3;3117
1.08;5;3;1;3118
0.85;4;4;3;3118
0.83;3;5;3;3118
1.16;1;3;2;3118
0.87;4;3;4;3118
0.9;3;1;4;3119
0.7;4;5;3;3119
0.7;4;5;3;3119
1.02;5;1;2;3119
1.02;1;1;2;3119
0.91;1;6;2;3119
0.75;4;6;4;3120
0.9;3;2;3;3120
0.77;4;4;5;3121
0.76;2;4;5;3121
0.9;5;2;3;3121
0.9;3;2;3;3121
0.9;5;2;3;3121
0.86;4;2;4;3121
0.71;3;6;3;3122
0.72;4;3;4;3122
0.72;4;3;4;3122
0.92;2;2;3;3122
0.9;3;4;2;3123
0.7;4;4;7;3123
0.71;4;5;4;3123
0.71;4;4;5;3123
0.71;4;4;5;3123
0.82;4;4;3;3123
0.77;3;4;4;3124
0.72;4;3;7;3124
0.84;3;6;2;3125
0.83;4;6;2;3125
0.94;2;7;2;3125
0.9;2;3;3;3125
0.52;4;6;7;3125
0.93;5;1;4;3125
0.57;3;7;7;3126
0.72;4;4;6;3126
0.57;4;7;7;3126
1.13;2;4;1;3127
0.7;3;4;5;3127
0.7;3;4;5;3127
0.73;4;4;6;3127
0.73;4;4;6;3127
0.73;5;6;4;3127
0.71;4;6;3;3128
0.7;4;7;4;3129
0.75;3;5;5;3129
0.75;4;6;2;3129
0.97;2;1;4;3129
0.74;4;2;6;3130
0.74;4;4;3;3130
0.74;4;4;3;3130
0.74;4;4;3;3130
0.7;3;7;4;3131
0.71;3;7;4;3131
0.82;4;6;2;3131
0.72;4;3;5;3133
0.82;4;4;3;3133
0.74;5;6;5;3133
0.94;2;2;2;3134
0.71;4;7;4;3135
0.71;4;7;4;3135
0.73;4;5;5;3135
0.8;3;7;4;3135
0.81;5;7;3;3135
